Time,X,Y,Vx,Vy,Speed,Fuel,Mass,Angle,Stage
2.940000,0.000004,33.332208,0.000001,23.578883,23.578883,0.105750,0.255900,1.570796,1
2.950000,0.000004,33.568896,0.000001,23.668763,23.668763,0.105600,0.255750,1.570796,1
2.960000,0.000004,33.806483,0.000001,23.758697,23.758697,0.105450,0.255600,1.570796,1
2.970000,0.000004,34.044970,0.000001,23.848682,23.848682,0.105300,0.255450,1.570796,1
2.980000,0.000004,34.284357,0.000001,23.938721,23.938721,0.105150,0.255300,1.570796,1
2.990000,0.000004,34.524645,0.000001,24.028812,24.028812,0.105000,0.255150,1.570796,1
3.000000,0.000004,34.765835,0.000001,24.118954,24.118954,0.104850,0.255000,1.570796,1
3.010000,0.000004,35.007926,0.000035,24.209149,24.209149,0.104700,0.254850,1.570622,1
3.020000,0.000005,35.250920,0.000104,24.299395,24.299395,0.104550,0.254700,1.570447,1
3.030000,0.000007,35.494817,0.000207,24.389693,24.389693,0.104400,0.254550,1.570273,1
3.040000,0.000011,35.739617,0.000344,24.480042,24.480042,0.104250,0.254400,1.570098,1
3.050000,0.000016,35.985322,0.000515,24.570442,24.570442,0.104100,0.254250,1.569924,1
3.060000,0.000023,36.231931,0.000722,24.660893,24.660893,0.103950,0.254100,1.569749,1
3.070000,0.000033,36.479445,0.000962,24.751394,24.751394,0.103800,0.253950,1.569575,1
3.080000,0.000045,36.727864,0.001237,24.841946,24.841946,0.103650,0.253800,1.569400,1
3.090000,0.000061,36.977190,0.001547,24.932548,24.932548,0.103500,0.253650,1.569226,1
3.100000,0.000080,37.227422,0.001891,25.023200,25.023200,0.103350,0.253500,1.569051,1
3.110000,0.000102,37.478561,0.002270,25.113902,25.113903,0.103200,0.253350,1.568876,1
3.120000,0.000129,37.730607,0.002683,25.204654,25.204654,0.103050,0.253200,1.568702,1
3.130000,0.000160,37.983562,0.003132,25.295455,25.295455,0.102900,0.253050,1.568527,1
3.140000,0.000197,38.237425,0.003615,25.386306,25.386306,0.102750,0.252900,1.568353,1
3.150000,0.000238,38.492197,0.004133,25.477205,25.477205,0.102600,0.252750,1.568178,1
3.160000,0.000285,38.747878,0.004686,25.568153,25.568153,0.102450,0.252600,1.568004,1
3.170000,0.000338,39.004470,0.005273,25.659150,25.659150,0.102300,0.252450,1.567829,1
3.180000,0.000397,39.261972,0.005896,25.750195,25.750195,0.102150,0.252300,1.567655,1
3.190000,0.000462,39.520385,0.006553,25.841288,25.841289,0.102000,0.252150,1.567480,1
3.200000,0.000535,39.779709,0.007246,25.932429,25.932430,0.101850,0.252000,1.567306,1
3.210000,0.000614,40.039945,0.007974,26.023618,26.023619,0.101700,0.251850,1.567131,1
3.220000,0.000702,40.301094,0.008736,26.114855,26.114856,0.101550,0.251700,1.566957,1
3.230000,0.000797,40.563155,0.009534,26.206139,26.206140,0.101400,0.251550,1.566782,1
3.240000,0.000901,40.826130,0.010367,26.297469,26.297472,0.101250,0.251400,1.566608,1
3.250000,0.001013,41.090018,0.011236,26.388847,26.388850,0.101100,0.251250,1.566433,1
3.260000,0.001134,41.354821,0.012139,26.480272,26.480275,0.100950,0.251100,1.566258,1
3.270000,0.001265,41.620538,0.013078,26.571743,26.571746,0.100800,0.250950,1.566084,1
3.280000,0.001406,41.887171,0.014052,26.663260,26.663264,0.100650,0.250800,1.565909,1
3.290000,0.001556,42.154719,0.015062,26.754823,26.754828,0.100500,0.250650,1.565735,1
3.300000,0.001717,42.423184,0.016107,26.846432,26.846437,0.100350,0.250500,1.565560,1
3.310000,0.001889,42.692564,0.017188,26.938087,26.938093,0.100200,0.250350,1.565386,1
3.320000,0.002072,42.962862,0.018304,27.029787,27.029793,0.100050,0.250200,1.565211,1
3.330000,0.002267,43.234078,0.019456,27.121532,27.121539,0.099900,0.250050,1.565037,1
3.340000,0.002473,43.506211,0.020643,27.213323,27.213330,0.099750,0.249900,1.564862,1
3.350000,0.002692,43.779262,0.021866,27.305158,27.305166,0.099600,0.249750,1.564688,1
3.360000,0.002923,44.053233,0.023124,27.397037,27.397047,0.099450,0.249600,1.564513,1
3.370000,0.003167,44.328122,0.024419,27.488961,27.488972,0.099300,0.249450,1.564339,1
3.380000,0.003425,44.603932,0.025749,27.580929,27.580941,0.099150,0.249300,1.564164,1
3.390000,0.003696,44.880661,0.027115,27.672940,27.672953,0.099000,0.249150,1.563990,1
3.400000,0.003981,45.158311,0.028517,27.764995,27.765010,0.098850,0.249000,1.563815,1
3.410000,0.004281,45.436882,0.029955,27.857094,27.857110,0.098700,0.248850,1.563640,1
3.420000,0.004595,45.716374,0.031428,27.949236,27.949254,0.098550,0.248700,1.563466,1
3.430000,0.004924,45.996789,0.032938,28.041421,28.041440,0.098400,0.248550,1.563291,1
3.440000,0.005269,46.278125,0.034484,28.133648,28.133670,0.098250,0.248400,1.563117,1
3.450000,0.005630,46.560384,0.036066,28.225918,28.225941,0.098100,0.248250,1.562942,1
3.460000,0.006007,46.843567,0.037684,28.318231,28.318256,0.097950,0.248100,1.562768,1
3.470000,0.006400,47.127672,0.039338,28.410585,28.410612,0.097800,0.247950,1.562593,1
3.480000,0.006810,47.412702,0.041028,28.502981,28.503011,0.097650,0.247800,1.562419,1
3.490000,0.007238,47.698656,0.042755,28.595419,28.595451,0.097500,0.247650,1.562244,1
3.500000,0.007683,47.985535,0.044518,28.687898,28.687933,0.097350,0.247500,1.562070,1
3.510000,0.008146,48.273340,0.046317,28.780419,28.780456,0.097200,0.247350,1.561895,1
3.520000,0.008628,48.562069,0.048153,28.872980,28.873020,0.097050,0.247200,1.561721,1
3.530000,0.009128,48.851725,0.050025,28.965582,28.965625,0.096900,0.247050,1.561546,1
3.540000,0.009647,49.142307,0.051933,29.058224,29.058271,0.096750,0.246900,1.561372,1
3.550000,0.010186,49.433816,0.053879,29.150907,29.150957,0.096600,0.246750,1.561197,1
3.560000,0.010745,49.726253,0.055860,29.243630,29.243683,0.096450,0.246600,1.561022,1
3.570000,0.011324,50.019617,0.057879,29.336392,29.336449,0.096300,0.246450,1.560848,1
3.580000,0.011923,50.313909,0.059934,29.429194,29.429255,0.096150,0.246300,1.560673,1
3.590000,0.012543,50.609129,0.062025,29.522035,29.522100,0.096000,0.246150,1.560499,1
3.600000,0.013185,50.905278,0.064154,29.614915,29.614985,0.095850,0.246000,1.560324,1
3.610000,0.013848,51.202356,0.066319,29.707834,29.707908,0.095700,0.245850,1.560150,1
3.620000,0.014533,51.500364,0.068521,29.800792,29.800871,0.095550,0.245700,1.559975,1
3.630000,0.015241,51.799302,0.070760,29.893788,29.893872,0.095400,0.245550,1.559801,1
3.640000,0.015971,52.099171,0.073036,29.986822,29.986911,0.095250,0.245400,1.559626,1
3.650000,0.016725,52.399969,0.075348,30.079895,30.079989,0.095100,0.245250,1.559452,1
3.660000,0.017501,52.701700,0.077698,30.173004,30.173104,0.094950,0.245100,1.559277,1
3.670000,0.018302,53.004361,0.080085,30.266151,30.266257,0.094800,0.244950,1.559103,1
3.680000,0.019127,53.307954,0.082509,30.359336,30.359448,0.094650,0.244800,1.558928,1
3.690000,0.019977,53.612480,0.084970,30.452557,30.452676,0.094500,0.244650,1.558754,1
3.700000,0.020852,53.917938,0.087469,30.545815,30.545940,0.094350,0.244500,1.558579,1
3.710000,0.021752,54.224329,0.090004,30.639110,30.639242,0.094200,0.244350,1.558404,1
3.720000,0.022678,54.531654,0.092577,30.732440,30.732580,0.094050,0.244200,1.558230,1
3.730000,0.023630,54.839912,0.095187,30.825807,30.825954,0.093900,0.244050,1.558055,1
3.740000,0.024608,55.149104,0.097835,30.919209,30.919364,0.093750,0.243900,1.557881,1
3.750000,0.025613,55.459230,0.100520,31.012647,31.012810,0.093600,0.243750,1.557706,1
3.760000,0.026645,55.770291,0.103243,31.106120,31.106292,0.093450,0.243600,1.557532,1
3.770000,0.027706,56.082288,0.106003,31.199629,31.199809,0.093300,0.243450,1.557357,1
3.780000,0.028794,56.395219,0.108800,31.293172,31.293361,0.093150,0.243300,1.557183,1
3.790000,0.029910,56.709087,0.111636,31.386749,31.386948,0.093000,0.243150,1.557008,1
3.800000,0.031055,57.023891,0.114508,31.480361,31.480569,0.092850,0.243000,1.556834,1
3.810000,0.032229,57.339631,0.117419,31.574007,31.574225,0.092700,0.242850,1.556659,1
3.820000,0.033433,57.656307,0.120367,31.667686,31.667915,0.092550,0.242700,1.556485,1
3.830000,0.034666,57.973921,0.123353,31.761400,31.761639,0.092400,0.242550,1.556310,1
3.840000,0.035930,58.292473,0.126377,31.855146,31.855397,0.092250,0.242400,1.556136,1
3.850000,0.037225,58.611962,0.129439,31.948926,31.949188,0.092100,0.242250,1.555961,1
3.860000,0.038550,58.932390,0.132539,32.042738,32.043012,0.091950,0.242100,1.555786,1
3.870000,0.039907,59.253755,0.135677,32.136583,32.136869,0.091800,0.241950,1.555612,1
3.880000,0.041295,59.576060,0.138853,32.230460,32.230759,0.091650,0.241800,1.555437,1
3.890000,0.042716,59.899304,0.142067,32.324370,32.324682,0.091500,0.241650,1.555263,1
3.900000,0.044169,60.223487,0.145319,32.418311,32.418637,0.091350,0.241500,1.555088,1
3.910000,0.045655,60.548610,0.148609,32.512284,32.512623,0.091200,0.241350,1.554914,1
3.920000,0.047175,60.874673,0.151937,32.606288,32.606642,0.091050,0.241200,1.554739,1
3.930000,0.048728,61.201676,0.155304,32.700323,32.700692,0.090900,0.241050,1.554565,1
3.940000,0.050315,61.529620,0.158709,32.794389,32.794773,0.090750,0.240900,1.554390,1
3.950000,0.051936,61.858504,0.162152,32.888485,32.888885,0.090600,0.240750,1.554216,1
3.960000,0.053593,62.188331,0.165634,32.982612,32.983028,0.090450,0.240600,1.554041,1
3.970000,0.055284,62.519098,0.169154,33.076769,33.077202,0.090300,0.240450,1.553867,1
3.980000,0.057011,62.850808,0.172713,33.170956,33.171406,0.090150,0.240300,1.553692,1
3.990000,0.058774,63.183460,0.176310,33.265172,33.265640,0.090000,0.240150,1.553518,1
4.000000,0.060574,63.517054,0.179946,33.359418,33.359903,0.089850,0.240000,1.553343,1
4.010000,0.062410,63.851591,0.183621,33.453693,33.454197,0.089700,0.239850,1.553169,1
4.020000,0.064283,64.187071,0.187334,33.547996,33.548519,0.089550,0.239700,1.552994,1
4.030000,0.066194,64.523494,0.191086,33.642328,33.642871,0.089400,0.239550,1.552819,1
4.040000,0.068143,64.860861,0.194877,33.736689,33.737251,0.089250,0.239400,1.552645,1
4.050000,0.070130,65.199172,0.198707,33.831077,33.831661,0.089100,0.239250,1.552470,1
4.060000,0.072156,65.538427,0.202575,33.925493,33.926098,0.088950,0.239100,1.552296,1
4.070000,0.074221,65.878626,0.206483,34.019937,34.020563,0.088800,0.238950,1.552121,1
4.080000,0.076325,66.219770,0.210429,34.114408,34.115057,0.088650,0.238800,1.551947,1
4.090000,0.078469,66.561859,0.214415,34.208906,34.209578,0.088500,0.238650,1.551772,1
4.100000,0.080653,66.904893,0.218439,34.303430,34.304126,0.088350,0.238500,1.551598,1
4.110000,0.082878,67.248873,0.222503,34.397982,34.398701,0.088200,0.238350,1.551423,1
4.120000,0.085145,67.593799,0.226606,34.492559,34.493303,0.088050,0.238200,1.551249,1
4.130000,0.087452,67.939670,0.230748,34.587162,34.587932,0.087900,0.238050,1.551074,1
4.140000,0.089801,68.286488,0.234930,34.681792,34.682587,0.087750,0.237900,1.550900,1
4.150000,0.092193,68.634253,0.239151,34.776446,34.777268,0.087600,0.237750,1.550725,1
4.160000,0.094627,68.982964,0.243411,34.871126,34.871975,0.087450,0.237600,1.550551,1
4.170000,0.097104,69.332622,0.247710,34.965831,34.966708,0.087300,0.237450,1.550376,1
4.180000,0.099625,69.683228,0.252050,35.060560,35.061466,0.087150,0.237300,1.550201,1
4.190000,0.102189,70.034781,0.256428,35.155314,35.156249,0.087000,0.237150,1.550027,1
4.200000,0.104797,70.387282,0.260846,35.250092,35.251057,0.086850,0.237000,1.549852,1
4.210000,0.107450,70.740731,0.265304,35.344893,35.345889,0.086700,0.236850,1.549678,1
4.220000,0.110148,71.095128,0.269802,35.439719,35.440746,0.086550,0.236700,1.549503,1
4.230000,0.112892,71.450474,0.274339,35.534567,35.535626,0.086400,0.236550,1.549329,1
4.240000,0.115681,71.806768,0.278916,35.629439,35.630531,0.086250,0.236400,1.549154,1
4.250000,0.118516,72.164011,0.283533,35.724334,35.725459,0.086100,0.236250,1.548980,1
4.260000,0.121398,72.522204,0.288190,35.819251,35.820410,0.085950,0.236100,1.548805,1
4.270000,0.124327,72.881346,0.292887,35.914191,35.915385,0.085800,0.235950,1.548631,1
4.280000,0.127303,73.241437,0.297623,36.009152,36.010382,0.085650,0.235800,1.548456,1
4.290000,0.130327,73.602479,0.302400,36.104135,36.105402,0.085500,0.235650,1.548282,1
4.300000,0.133399,73.964470,0.307217,36.199140,36.200444,0.085350,0.235500,1.548107,1
4.310000,0.136520,74.327412,0.312074,36.294166,36.295508,0.085200,0.235350,1.547933,1
4.320000,0.139690,74.691304,0.316971,36.389213,36.390594,0.085050,0.235200,1.547758,1
4.330000,0.142909,75.056147,0.321909,36.484281,36.485701,0.084900,0.235050,1.547583,1
4.340000,0.146178,75.421940,0.326886,36.579369,36.580830,0.084750,0.234900,1.547409,1
4.350000,0.149497,75.788685,0.331904,36.674477,36.675979,0.084600,0.234750,1.547234,1
4.360000,0.152866,76.156381,0.336963,36.769605,36.771149,0.084450,0.234600,1.547060,1
4.370000,0.156287,76.525029,0.342062,36.864753,36.866340,0.084300,0.234450,1.546885,1
4.380000,0.159759,76.894628,0.347201,36.959920,36.961551,0.084150,0.234300,1.546711,1
4.390000,0.163283,77.265179,0.352381,37.055106,37.056782,0.084000,0.234150,1.546536,1
4.400000,0.166859,77.636682,0.357602,37.150311,37.152032,0.083850,0.234000,1.546362,1
4.410000,0.170488,78.009138,0.362863,37.245535,37.247302,0.083700,0.233850,1.546187,1
4.420000,0.174169,78.382545,0.368165,37.340776,37.342591,0.083550,0.233700,1.546013,1
4.430000,0.177904,78.756906,0.373507,37.436036,37.437899,0.083400,0.233550,1.545838,1
4.440000,0.181693,79.132219,0.378891,37.531314,37.533226,0.083250,0.233400,1.545664,1
4.450000,0.185536,79.508485,0.384315,37.626608,37.628571,0.083100,0.233250,1.545489,1
4.460000,0.189434,79.885704,0.389780,37.721920,37.723934,0.082950,0.233100,1.545315,1
4.470000,0.193387,80.263877,0.395287,37.817249,37.819315,0.082800,0.232950,1.545140,1
4.480000,0.197395,80.643003,0.400834,37.912595,37.914714,0.082650,0.232800,1.544965,1
4.490000,0.201460,81.023082,0.406422,38.007957,38.010130,0.082500,0.232650,1.544791,1
4.500000,0.205580,81.404115,0.412052,38.103335,38.105563,0.082350,0.232500,1.544616,1
4.510000,0.209757,81.786103,0.417722,38.198729,38.201013,0.082200,0.232350,1.544442,1
4.520000,0.213992,82.169044,0.423434,38.294138,38.296479,0.082050,0.232200,1.544267,1
4.530000,0.218283,82.552940,0.429187,38.389562,38.391962,0.081900,0.232050,1.544093,1
4.540000,0.222633,82.937790,0.434982,38.485002,38.487460,0.081750,0.231900,1.543918,1
4.550000,0.227041,83.323594,0.440818,38.580456,38.582975,0.081600,0.231750,1.543744,1
4.560000,0.231508,83.710354,0.446695,38.675925,38.678504,0.081450,0.231600,1.543569,1
4.570000,0.236035,84.098068,0.452614,38.771408,38.774049,0.081300,0.231450,1.543395,1
4.580000,0.240620,84.486737,0.458574,38.866904,38.869609,0.081150,0.231300,1.543220,1
4.590000,0.245266,84.876361,0.464576,38.962414,38.965184,0.081000,0.231150,1.543046,1
4.600000,0.249972,85.266940,0.470620,39.057938,39.060773,0.080850,0.231000,1.542871,1
4.610000,0.254739,85.658475,0.476705,39.153475,39.156376,0.080700,0.230850,1.542697,1
4.620000,0.259568,86.050965,0.482832,39.249024,39.251994,0.080550,0.230700,1.542522,1
4.630000,0.264458,86.444411,0.489001,39.344586,39.347624,0.080400,0.230550,1.542347,1
4.640000,0.269410,86.838813,0.495212,39.440160,39.443268,0.080250,0.230400,1.542173,1
4.650000,0.274424,87.234170,0.501465,39.535746,39.538926,0.080100,0.230250,1.541998,1
4.660000,0.279502,87.630484,0.507760,39.631343,39.634596,0.079950,0.230100,1.541824,1
4.670000,0.284643,88.027753,0.514096,39.726952,39.730278,0.079800,0.229950,1.541649,1
4.680000,0.289848,88.425979,0.520475,39.822572,39.825973,0.079650,0.229800,1.541475,1
4.690000,0.295117,88.825161,0.526896,39.918203,39.921680,0.079500,0.229650,1.541300,1
4.700000,0.300450,89.225299,0.533360,40.013844,40.017398,0.079350,0.229500,1.541126,1
4.710000,0.305849,89.626394,0.539865,40.109495,40.113128,0.079200,0.229350,1.540951,1
4.720000,0.311313,90.028446,0.546413,40.205157,40.208870,0.079050,0.229200,1.540777,1
4.730000,0.316843,90.431454,0.553003,40.300828,40.304622,0.078900,0.229050,1.540602,1
4.740000,0.322439,90.835419,0.559636,40.396508,40.400385,0.078750,0.228900,1.540428,1
4.750000,0.328103,91.240341,0.566311,40.492198,40.496158,0.078600,0.228750,1.540253,1
4.760000,0.333833,91.646220,0.573028,40.587896,40.591941,0.078450,0.228600,1.540079,1
4.770000,0.339631,92.053056,0.579789,40.683603,40.687734,0.078300,0.228450,1.539904,1
4.780000,0.345497,92.460849,0.586591,40.779318,40.783537,0.078150,0.228300,1.539729,1
4.790000,0.351431,92.869600,0.593437,40.875041,40.879349,0.078000,0.228150,1.539555,1
4.800000,0.357434,93.279307,0.600325,40.970772,40.975170,0.077850,0.228000,1.539380,1
4.810000,0.363507,93.689973,0.607256,41.066510,41.071000,0.077700,0.227850,1.539206,1
4.820000,0.369649,94.101595,0.614230,41.162256,41.166838,0.077550,0.227700,1.539031,1
4.830000,0.375862,94.514175,0.621247,41.258008,41.262685,0.077400,0.227550,1.538857,1
4.840000,0.382145,94.927713,0.628307,41.353767,41.358539,0.077250,0.227400,1.538682,1
4.850000,0.388499,95.342208,0.635410,41.449531,41.454402,0.077100,0.227250,1.538508,1
4.860000,0.394924,95.757661,0.642556,41.545302,41.550271,0.076950,0.227100,1.538333,1
4.870000,0.401422,96.174072,0.649746,41.641079,41.646148,0.076800,0.226950,1.538159,1
4.880000,0.407992,96.591441,0.656978,41.736861,41.742031,0.076650,0.226800,1.537984,1
4.890000,0.414634,97.009767,0.664254,41.832648,41.837921,0.076500,0.226650,1.537810,1
4.900000,0.421350,97.429051,0.671573,41.928440,41.933818,0.076350,0.226500,1.537635,1
4.910000,0.428139,97.849294,0.678935,42.024236,42.029720,0.076200,0.226350,1.537461,1
4.920000,0.435003,98.270494,0.686341,42.120037,42.125629,0.076050,0.226200,1.537286,1
4.930000,0.441941,98.692653,0.693790,42.215842,42.221542,0.075900,0.226050,1.537111,1
4.940000,0.448953,99.115769,0.701283,42.311650,42.317461,0.075750,0.225900,1.536937,1
4.950000,0.456042,99.539844,0.708820,42.407462,42.413385,0.075600,0.225750,1.536762,1
4.960000,0.463206,99.964876,0.716400,42.503277,42.509314,0.075450,0.225600,1.536588,1
4.970000,0.470446,100.390867,0.724024,42.599094,42.605247,0.075300,0.225450,1.536413,1
4.980000,0.477763,100.817817,0.731691,42.694914,42.701184,0.075150,0.225300,1.536239,1
4.990000,0.485157,101.245724,0.739403,42.790737,42.797125,0.075000,0.225150,1.536064,1
5.000000,0.492628,101.674590,0.747158,42.886561,42.893069,0.074850,0.225000,1.535890,1
5.010000,0.500178,102.104413,0.754958,42.982387,42.989017,0.074700,0.224850,1.535715,1
5.020000,0.507806,102.535196,0.762801,43.078214,43.084968,0.074550,0.224700,1.535541,1
5.030000,0.515513,102.966936,0.770689,43.174043,43.180921,0.074400,0.224550,1.535366,1
5.040000,0.523299,103.399635,0.778620,43.269872,43.276877,0.074250,0.224400,1.535192,1
5.050000,0.531165,103.833292,0.786596,43.365702,43.372835,0.074100,0.224250,1.535017,1
5.060000,0.539111,104.267907,0.794616,43.461532,43.468795,0.073950,0.224100,1.534843,1
5.070000,0.547138,104.703481,0.802681,43.557362,43.564757,0.073800,0.223950,1.534668,1
5.080000,0.555246,105.140013,0.810790,43.653191,43.660720,0.073650,0.223800,1.534493,1
5.090000,0.563435,105.577503,0.818943,43.749020,43.756684,0.073500,0.223650,1.534319,1
5.100000,0.571707,106.015951,0.827140,43.844848,43.852649,0.073350,0.223500,1.534144,1
5.110000,0.580060,106.455358,0.835383,43.940674,43.948614,0.073200,0.223350,1.533970,1
5.120000,0.588497,106.895723,0.843670,44.036499,44.044580,0.073050,0.223200,1.533795,1
5.130000,0.597017,107.337046,0.852001,44.132322,44.140546,0.072900,0.223050,1.533621,1
5.140000,0.605621,107.779328,0.860377,44.228143,44.236511,0.072750,0.222900,1.533446,1
5.150000,0.614309,108.222567,0.868798,44.323962,44.332476,0.072600,0.222750,1.533272,1
5.160000,0.623082,108.666765,0.877264,44.419778,44.428440,0.072450,0.222600,1.533097,1
5.170000,0.631939,109.111921,0.885775,44.515591,44.524402,0.072300,0.222450,1.532923,1
5.180000,0.640883,109.558035,0.894331,44.611400,44.620364,0.072150,0.222300,1.532748,1
5.190000,0.649912,110.005107,0.902932,44.707206,44.716324,0.072000,0.222150,1.532574,1
5.200000,0.659028,110.453137,0.911578,44.803009,44.812281,0.071850,0.222000,1.532399,1
5.210000,0.668230,110.902125,0.920269,44.898806,44.908237,0.071700,0.221850,1.532225,1
5.220000,0.677520,111.352071,0.929005,44.994600,45.004190,0.071550,0.221700,1.532050,1
5.230000,0.686898,111.802975,0.937786,45.090389,45.100140,0.071400,0.221550,1.531875,1
5.240000,0.696364,112.254837,0.946613,45.186172,45.196087,0.071250,0.221400,1.531701,1
5.250000,0.705919,112.707656,0.955486,45.281951,45.292030,0.071100,0.221250,1.531526,1
5.260000,0.715563,113.161434,0.964403,45.377723,45.387970,0.070950,0.221100,1.531352,1
5.270000,0.725297,113.616168,0.973367,45.473490,45.483907,0.070800,0.220950,1.531177,1
